journal,nojournal,journalCompression,journalCompressionSnappy,journalCompressionZlib,ssl,networkCompression,networkCompressionSnappy,networkCompressionZlib,wireObjectCheck,dataCompression,dataCompressionSnappy,dataCompressionZlib,indexPrefixCompression,journalCommitInterval,CacheSize,Cpu-
1,0,0,0,0,1,0,0,0,1,0,0,0,1,200,2.048,34.468477
1,0,0,0,0,1,0,0,0,1,0,0,0,1,500,2.048,35.340721
1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,4.096,44.181302
1,0,0,0,0,1,0,0,0,1,0,0,0,1,10,4.096,40.131998
1,0,0,0,0,1,0,0,0,1,0,0,0,1,50,4.096,35.885596
1,0,0,0,0,1,0,0,0,1,0,0,0,1,100,4.096,35.467831
1,0,0,0,0,1,0,0,0,1,0,0,0,1,200,4.096,34.966318
1,0,0,0,0,1,0,0,0,1,0,0,0,1,500,4.096,35.314714
1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.256,37.657721
1,0,0,0,0,0,1,1,0,0,0,0,0,0,10,0.256,34.208919
1,0,0,0,0,0,1,1,0,0,0,0,0,0,50,0.256,30.809206
1,0,0,0,0,0,1,1,0,0,0,0,0,0,100,0.256,31.036357
1,0,0,0,0,0,1,1,0,0,0,0,0,0,200,0.256,30.560905
1,0,0,0,0,0,1,1,0,0,0,0,0,0,500,0.256,30.565181
1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.512,36.823194
1,0,0,0,0,0,1,1,0,0,0,0,0,0,10,0.512,34.208899
1,0,0,0,0,0,1,1,0,0,0,0,0,0,50,0.512,31.122308
1,0,0,0,0,0,1,1,0,0,0,0,0,0,100,0.512,30.125182
1,0,0,0,0,0,1,1,0,0,0,0,0,0,200,0.512,30.554174
1,0,0,0,0,0,1,1,0,0,0,0,0,0,500,0.512,30.037056
1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1.024,38.543833
1,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1.024,36.402204
1,0,0,0,0,0,1,1,0,0,0,0,0,0,50,1.024,29.832397
1,0,0,0,0,0,1,1,0,0,0,0,0,0,100,1.024,30.181858
1,0,0,0,0,0,1,1,0,0,0,0,0,0,200,1.024,30.841237
1,0,0,0,0,0,1,1,0,0,0,0,0,0,500,1.024,29.422276
1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2.048,37.758431
1,0,0,0,0,0,1,1,0,0,0,0,0,0,10,2.048,34.514651
1,0,0,0,0,0,1,1,0,0,0,0,0,0,50,2.048,31.772178
1,0,0,0,0,0,1,1,0,0,0,0,0,0,100,2.048,30.725687
1,0,0,0,0,0,1,1,0,0,0,0,0,0,200,2.048,31.294184
1,0,0,0,0,0,1,1,0,0,0,0,0,0,500,2.048,30.662142
1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4.096,37.820846
1,0,0,0,0,0,1,1,0,0,0,0,0,0,10,4.096,34.916252
1,0,0,0,0,0,1,1,0,0,0,0,0,0,50,4.096,31.892279
1,0,0,0,0,0,1,1,0,0,0,0,0,0,100,4.096,31.498017
1,0,0,0,0,0,1,1,0,0,0,0,0,0,200,4.096,29.55599
1,0,0,0,0,0,1,1,0,0,0,0,0,0,500,4.096,30.879867
1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0.256,45.030629
1,0,0,0,0,1,1,1,0,0,0,0,0,0,10,0.256,40.932295
1,0,0,0,0,1,1,1,0,0,0,0,0,0,50,0.256,35.783504
1,0,0,0,0,1,1,1,0,0,0,0,0,0,100,0.256,35.945084
1,0,0,0,0,1,1,1,0,0,0,0,0,0,200,0.256,35.865314
1,0,0,0,0,1,1,1,0,0,0,0,0,0,500,0.256,34.647071
1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0.512,44.483076
1,0,0,0,0,1,1,1,0,0,0,0,0,0,10,0.512,40.025705
1,0,0,0,0,1,1,1,0,0,0,0,0,0,50,0.512,35.949562
1,0,0,0,0,1,1,1,0,0,0,0,0,0,100,0.512,35.335721
1,0,0,0,0,1,1,1,0,0,0,0,0,0,200,0.512,34.098355
1,0,0,0,0,1,1,1,0,0,0,0,0,0,500,0.512,34.974553
1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1.024,44.282527
1,0,0,0,0,1,1,1,0,0,0,0,0,0,10,1.024,40.05959
1,0,0,0,0,1,1,1,0,0,0,0,0,0,50,1.024,35.642288
1,0,0,0,0,1,1,1,0,0,0,0,0,0,100,1.024,35.420996
1,0,0,0,0,1,1,1,0,0,0,0,0,0,200,1.024,35.539286
1,0,0,0,0,1,1,1,0,0,0,0,0,0,500,1.024,34.681874
1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2.048,43.468705
1,0,0,0,0,1,1,1,0,0,0,0,0,0,10,2.048,39.978488
1,0,0,0,0,1,1,1,0,0,0,0,0,0,50,2.048,35.807908
1,0,0,0,0,1,1,1,0,0,0,0,0,0,100,2.048,35.120562
1,0,0,0,0,1,1,1,0,0,0,0,0,0,200,2.048,34.976709
1,0,0,0,0,1,1,1,0,0,0,0,0,0,500,2.048,36.605689
1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,4.096,44.252618
1,0,0,0,0,1,1,1,0,0,0,0,0,0,10,4.096,39.801523
1,0,0,0,0,1,1,1,0,0,0,0,0,0,50,4.096,36.297469
1,0,0,0,0,1,1,1,0,0,0,0,0,0,100,4.096,35.249018
1,0,0,0,0,1,1,1,0,0,0,0,0,0,200,4.096,35.377112
1,0,0,0,0,1,1,1,0,0,0,0,0,0,500,4.096,34.718373
1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0.256,36.847586
1,0,0,0,0,0,1,1,0,1,0,0,0,0,10,0.256,34.13499
1,0,0,0,0,0,1,1,0,1,0,0,0,0,50,0.256,30.808977
1,0,0,0,0,0,1,1,0,1,0,0,0,0,100,0.256,30.989509
1,0,0,0,0,0,1,1,0,1,0,0,0,0,200,0.256,30.700513
1,0,0,0,0,0,1,1,0,1,0,0,0,0,500,0.256,30.81828
1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0.512,38.304434
1,0,0,0,0,0,1,1,0,1,0,0,0,0,10,0.512,35.16977
1,0,0,0,0,0,1,1,0,1,0,0,0,0,50,0.512,30.602719
1,0,0,0,0,0,1,1,0,1,0,0,0,0,100,0.512,31.697196
1,0,0,0,0,0,1,1,0,1,0,0,0,0,200,0.512,30.649053
1,0,0,0,0,0,1,1,0,1,0,0,0,0,500,0.512,31.020507
1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1.024,38.849222
1,0,0,0,0,0,1,1,0,1,0,0,0,0,10,1.024,34.696252
1,0,0,0,0,0,1,1,0,1,0,0,0,0,50,1.024,31.860823
1,0,0,0,0,0,1,1,0,1,0,0,0,0,100,1.024,31.659433
1,0,0,0,0,0,1,1,0,1,0,0,0,0,200,1.024,31.154543
1,0,0,0,0,0,1,1,0,1,0,0,0,0,500,1.024,30.892784
1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2.048,38.708074
1,0,0,0,0,0,1,1,0,1,0,0,0,0,10,2.048,35.151101
1,0,0,0,0,0,1,1,0,1,0,0,0,0,50,2.048,31.82662
1,0,0,0,0,0,1,1,0,1,0,0,0,0,100,2.048,31.069619
1,0,0,0,0,0,1,1,0,1,0,0,0,0,200,2.048,30.797406
1,0,0,0,0,0,1,1,0,1,0,0,0,0,500,2.048,31.243295
1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,4.096,38.525535
1,0,0,0,0,0,1,1,0,1,0,0,0,0,10,4.096,34.565738
1,0,0,0,0,0,1,1,0,1,0,0,0,0,50,4.096,31.935731
1,0,0,0,0,0,1,1,0,1,0,0,0,0,100,4.096,31.098591
1,0,0,0,0,0,1,1,0,1,0,0,0,0,200,4.096,31.284245
1,0,0,0,0,0,1,1,0,1,0,0,0,0,500,4.096,31.165588
1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0.256,45.115711
1,0,0,0,0,1,1,1,0,1,0,0,0,0,10,0.256,40.52305
1,0,0,0,0,1,1,1,0,1,0,0,0,0,50,0.256,36.807188
1,0,0,0,0,1,1,1,0,1,0,0,0,0,100,0.256,35.98646
1,0,0,0,0,1,1,1,0,1,0,0,0,0,200,0.256,35.632661
1,0,0,0,0,1,1,1,0,1,0,0,0,0,500,0.256,34.109408
1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0.512,45.141455
1,0,0,0,0,1,1,1,0,1,0,0,0,0,10,0.512,40.750418
1,0,0,0,0,1,1,1,0,1,0,0,0,0,50,0.512,36.058286
1,0,0,0,0,1,1,1,0,1,0,0,0,0,100,0.512,35.536013
1,0,0,0,0,1,1,1,0,1,0,0,0,0,200,0.512,35.146584
1,0,0,0,0,1,1,1,0,1,0,0,0,0,500,0.512,35.266719
1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1.024,44.609224
1,0,0,0,0,1,1,1,0,1,0,0,0,0,10,1.024,39.709559
1,0,0,0,0,1,1,1,0,1,0,0,0,0,50,1.024,35.965024
1,0,0,0,0,1,1,1,0,1,0,0,0,0,100,1.024,35.826397
1,0,0,0,0,1,1,1,0,1,0,0,0,0,200,1.024,35.813924
1,0,0,0,0,1,1,1,0,1,0,0,0,0,500,1.024,35.874577
1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,2.048,45.201881
1,0,0,0,0,1,1,1,0,1,0,0,0,0,10,2.048,40.628017
1,0,0,0,0,1,1,1,0,1,0,0,0,0,50,2.048,36.488761
1,0,0,0,0,1,1,1,0,1,0,0,0,0,100,2.048,35.91849
1,0,0,0,0,1,1,1,0,1,0,0,0,0,200,2.048,35.681518
1,0,0,0,0,1,1,1,0,1,0,0,0,0,500,2.048,35.444135
1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,4.096,44.910318
1,0,0,0,0,1,1,1,0,1,0,0,0,0,10,4.096,40.619229
1,0,0,0,0,1,1,1,0,1,0,0,0,0,50,4.096,36.363103
1,0,0,0,0,1,1,1,0,1,0,0,0,0,100,4.096,35.992033
1,0,0,0,0,1,1,1,0,1,0,0,0,0,200,4.096,35.309898
1,0,0,0,0,1,1,1,0,1,0,0,0,0,500,4.096,35.397625
1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0.256,37.403761
1,0,0,0,0,0,1,1,0,0,0,0,0,1,10,0.256,34.148493
1,0,0,0,0,0,1,1,0,0,0,0,0,1,50,0.256,30.710686
1,0,0,0,0,0,1,1,0,0,0,0,0,1,100,0.256,30.593724
1,0,0,0,0,0,1,1,0,0,0,0,0,1,200,0.256,30.3773
1,0,0,0,0,0,1,1,0,0,0,0,0,1,500,0.256,30.202648
1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0.512,38.11962
1,0,0,0,0,0,1,1,0,0,0,0,0,1,10,0.512,33.427564
1,0,0,0,0,0,1,1,0,0,0,0,0,1,50,0.512,31.328168
1,0,0,0,0,0,1,1,0,0,0,0,0,1,100,0.512,30.766998
1,0,0,0,0,0,1,1,0,0,0,0,0,1,200,0.512,30.387747
1,0,0,0,0,0,1,1,0,0,0,0,0,1,500,0.512,29.919408
1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1.024,37.638187
1,0,0,0,0,0,1,1,0,0,0,0,0,1,10,1.024,34.320419
1,0,0,0,0,0,1,1,0,0,0,0,0,1,50,1.024,30.891599
1,0,0,0,0,0,1,1,0,0,0,0,0,1,100,1.024,30.625015
1,0,0,0,0,0,1,1,0,0,0,0,0,1,200,1.024,30.48158
1,0,0,0,0,0,1,1,0,0,0,0,0,1,500,1.024,30.275179
1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.048,37.685907
1,0,0,0,0,0,1,1,0,0,0,0,0,1,10,2.048,34.014467
1,0,0,0,0,0,1,1,0,0,0,0,0,1,50,2.048,31.062645
1,0,0,0,0,0,1,1,0,0,0,0,0,1,100,2.048,30.507585
1,0,0,0,0,0,1,1,0,0,0,0,0,1,200,2.048,30.128881
1,0,0,0,0,0,1,1,0,0,0,0,0,1,500,2.048,29.657277
1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,4.096,37.789301
1,0,0,0,0,0,1,1,0,0,0,0,0,1,10,4.096,34.193093
1,0,0,0,0,0,1,1,0,0,0,0,0,1,50,4.096,31.549008
1,0,0,0,0,0,1,1,0,0,0,0,0,1,100,4.096,29.481642
1,0,0,0,0,0,1,1,0,0,0,0,0,1,200,4.096,30.568531
1,0,0,0,0,0,1,1,0,0,0,0,0,1,500,4.096,30.129907
1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0.256,37.811985
1,0,0,0,0,0,1,1,0,1,0,0,0,1,10,0.256,34.406545
1,0,0,0,0,0,1,1,0,1,0,0,0,1,50,0.256,31.355961
1,0,0,0,0,0,1,1,0,1,0,0,0,1,100,0.256,30.008032
1,0,0,0,0,0,1,1,0,1,0,0,0,1,200,0.256,30.146532
1,0,0,0,0,0,1,1,0,1,0,0,0,1,500,0.256,29.619571
1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0.512,37.800962
1,0,0,0,0,0,1,1,0,1,0,0,0,1,10,0.512,34.64347
1,0,0,0,0,0,1,1,0,1,0,0,0,1,50,0.512,31.332505
1,0,0,0,0,0,1,1,0,1,0,0,0,1,100,0.512,30.610278
1,0,0,0,0,0,1,1,0,1,0,0,0,1,200,0.512,30.36004
1,0,0,0,0,0,1,1,0,1,0,0,0,1,500,0.512,30.419612
1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1.024,37.885209
1,0,0,0,0,0,1,1,0,1,0,0,0,1,10,1.024,34.258442
1,0,0,0,0,0,1,1,0,1,0,0,0,1,50,1.024,31.295439
1,0,0,0,0,0,1,1,0,1,0,0,0,1,100,1.024,30.449964
1,0,0,0,0,0,1,1,0,1,0,0,0,1,200,1.024,30.829646
1,0,0,0,0,0,1,1,0,1,0,0,0,1,500,1.024,30.573004
1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,2.048,37.962722
1,0,0,0,0,0,1,1,0,1,0,0,0,1,10,2.048,33.981709
1,0,0,0,0,0,1,1,0,1,0,0,0,1,50,2.048,30.335985
1,0,0,0,0,0,1,1,0,1,0,0,0,1,100,2.048,31.096225
1,0,0,0,0,0,1,1,0,1,0,0,0,1,200,2.048,30.422254
1,0,0,0,0,0,1,1,0,1,0,0,0,1,500,2.048,30.330302
1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,4.096,38.149706
1,0,0,0,0,0,1,1,0,1,0,0,0,1,10,4.096,34.461099
1,0,0,0,0,0,1,1,0,1,0,0,0,1,50,4.096,31.466714
1,0,0,0,0,0,1,1,0,1,0,0,0,1,100,4.096,30.917189
1,0,0,0,0,0,1,1,0,1,0,0,0,1,200,4.096,30.898643
1,0,0,0,0,0,1,1,0,1,0,0,0,1,500,4.096,30.638679
1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0.256,44.428118
1,0,0,0,0,1,1,1,0,0,0,0,0,1,10,0.256,39.962135
1,0,0,0,0,1,1,1,0,0,0,0,0,1,50,0.256,36.002139
1,0,0,0,0,1,1,1,0,0,0,0,0,1,100,0.256,35.29742
1,0,0,0,0,1,1,1,0,0,0,0,0,1,200,0.256,35.175664
1,0,0,0,0,1,1,1,0,0,0,0,0,1,500,0.256,33.833526
1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0.512,44.702959
1,0,0,0,0,1,1,1,0,0,0,0,0,1,10,0.512,40.154198
1,0,0,0,0,1,1,1,0,0,0,0,0,1,50,0.512,35.499254
1,0,0,0,0,1,1,1,0,0,0,0,0,1,100,0.512,35.50864
1,0,0,0,0,1,1,1,0,0,0,0,0,1,200,0.512,35.236836
1,0,0,0,0,1,1,1,0,0,0,0,0,1,500,0.512,34.989886
1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1.024,44.852557
1,0,0,0,0,1,1,1,0,0,0,0,0,1,10,1.024,39.919868
1,0,0,0,0,1,1,1,0,0,0,0,0,1,50,1.024,36.03919
1,0,0,0,0,1,1,1,0,0,0,0,0,1,100,1.024,35.32563
1,0,0,0,0,1,1,1,0,0,0,0,0,1,200,1.024,35.140617
1,0,0,0,0,1,1,1,0,0,0,0,0,1,500,1.024,34.872495
1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,2.048,45.076312
1,0,0,0,0,1,1,1,0,0,0,0,0,1,10,2.048,39.967563
1,0,0,0,0,1,1,1,0,0,0,0,0,1,50,2.048,35.492904
1,0,0,0,0,1,1,1,0,0,0,0,0,1,100,2.048,35.721886
1,0,0,0,0,1,1,1,0,0,0,0,0,1,200,2.048,35.334556
1,0,0,0,0,1,1,1,0,0,0,0,0,1,500,2.048,34.795169
1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,4.096,44.745876
1,0,0,0,0,1,1,1,0,0,0,0,0,1,10,4.096,39.608043
1,0,0,0,0,1,1,1,0,0,0,0,0,1,50,4.096,35.75484
1,0,0,0,0,1,1,1,0,0,0,0,0,1,100,4.096,35.126123
1,0,0,0,0,1,1,1,0,0,0,0,0,1,200,4.096,33.680695
1,0,0,0,0,1,1,1,0,0,0,0,0,1,500,4.096,34.98626
1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0.256,44.825905
1,0,0,0,0,1,1,1,0,1,0,0,0,1,10,0.256,40.480532
1,0,0,0,0,1,1,1,0,1,0,0,0,1,50,0.256,35.94716
1,0,0,0,0,1,1,1,0,1,0,0,0,1,100,0.256,35.806982
1,0,0,0,0,1,1,1,0,1,0,0,0,1,200,0.256,33.615344
1,0,0,0,0,1,1,1,0,1,0,0,0,1,500,0.256,35.128553
1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0.512,45.220309
1,0,0,0,0,1,1,1,0,1,0,0,0,1,10,0.512,39.27454
1,0,0,0,0,1,1,1,0,1,0,0,0,1,50,0.512,36.177146
1,0,0,0,0,1,1,1,0,1,0,0,0,1,100,0.512,35.658694
1,0,0,0,0,1,1,1,0,1,0,0,0,1,200,0.512,34.907339
1,0,0,0,0,1,1,1,0,1,0,0,0,1,500,0.512,35.137377
1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1.024,44.320087
1,0,0,0,0,1,1,1,0,1,0,0,0,1,10,1.024,40.157375
1,0,0,0,0,1,1,1,0,1,0,0,0,1,50,1.024,35.805327
1,0,0,0,0,1,1,1,0,1,0,0,0,1,100,1.024,34.417027
1,0,0,0,0,1,1,1,0,1,0,0,0,1,200,1.024,35.373357
1,0,0,0,0,1,1,1,0,1,0,0,0,1,500,1.024,35.361642
1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,2.048,45.338688
1,0,0,0,0,1,1,1,0,1,0,0,0,1,10,2.048,39.765845
1,0,0,0,0,1,1,1,0,1,0,0,0,1,50,2.048,35.362787
1,0,0,0,0,1,1,1,0,1,0,0,0,1,100,2.048,35.204059
1,0,0,0,0,1,1,1,0,1,0,0,0,1,200,2.048,35.607656
1,0,0,0,0,1,1,1,0,1,0,0,0,1,500,2.048,35.306906
1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,4.096,44.871515
1,0,0,0,0,1,1,1,0,1,0,0,0,1,10,4.096,39.840859
1,0,0,0,0,1,1,1,0,1,0,0,0,1,50,4.096,36.528847
1,0,0,0,0,1,1,1,0,1,0,0,0,1,100,4.096,36.790653
1,0,0,0,0,1,1,1,0,1,0,0,0,1,200,4.096,35.440924
1,0,0,0,0,1,1,1,0,1,0,0,0,1,500,4.096,35.002883
1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.256,37.576191
1,0,0,0,0,0,1,0,1,0,0,0,0,0,10,0.256,34.452921
1,0,0,0,0,0,1,0,1,0,0,0,0,0,50,0.256,31.408661
1,0,0,0,0,0,1,0,1,0,0,0,0,0,100,0.256,29.891643
1,0,0,0,0,0,1,0,1,0,0,0,0,0,200,0.256,30.440136
1,0,0,0,0,0,1,0,1,0,0,0,0,0,500,0.256,29.951884
1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.512,37.681771
1,0,0,0,0,0,1,0,1,0,0,0,0,0,10,0.512,34.30349
1,0,0,0,0,0,1,0,1,0,0,0,0,0,50,0.512,30.724879
1,0,0,0,0,0,1,0,1,0,0,0,0,0,100,0.512,30.788788
1,0,0,0,0,0,1,0,1,0,0,0,0,0,200,0.512,30.737635
1,0,0,0,0,0,1,0,1,0,0,0,0,0,500,0.512,29.920096
1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1.024,37.41685
1,0,0,0,0,0,1,0,1,0,0,0,0,0,10,1.024,33.90399
1,0,0,0,0,0,1,0,1,0,0,0,0,0,50,1.024,31.269973
1,0,0,0,0,0,1,0,1,0,0,0,0,0,100,1.024,30.334732
1,0,0,0,0,0,1,0,1,0,0,0,0,0,200,1.024,30.011831
1,0,0,0,0,0,1,0,1,0,0,0,0,0,500,1.024,30.008013
1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2.048,37.15115
1,0,0,0,0,0,1,0,1,0,0,0,0,0,10,2.048,34.322633
1,0,0,0,0,0,1,0,1,0,0,0,0,0,50,2.048,31.141911
1,0,0,0,0,0,1,0,1,0,0,0,0,0,100,2.048,30.41677
1,0,0,0,0,0,1,0,1,0,0,0,0,0,200,2.048,30.589193
1,0,0,0,0,0,1,0,1,0,0,0,0,0,500,2.048,30.482017
1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4.096,37.226716
1,0,0,0,0,0,1,0,1,0,0,0,0,0,10,4.096,34.351606
1,0,0,0,0,0,1,0,1,0,0,0,0,0,50,4.096,30.804505
1,0,0,0,0,0,1,0,1,0,0,0,0,0,100,4.096,31.265481
1,0,0,0,0,0,1,0,1,0,0,0,0,0,200,4.096,30.029337
1,0,0,0,0,0,1,0,1,0,0,0,0,0,500,4.096,30.378318
1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0.256,44.26609
1,0,0,0,0,1,1,0,1,0,0,0,0,0,10,0.256,39.916653
1,0,0,0,0,1,1,0,1,0,0,0,0,0,50,0.256,35.501175
1,0,0,0,0,1,1,0,1,0,0,0,0,0,100,0.256,35.246993
1,0,0,0,0,1,1,0,1,0,0,0,0,0,200,0.256,34.79824
1,0,0,0,0,1,1,0,1,0,0,0,0,0,500,0.256,34.348651
1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0.512,43.79316
1,0,0,0,0,1,1,0,1,0,0,0,0,0,10,0.512,40.203733
1,0,0,0,0,1,1,0,1,0,0,0,0,0,50,0.512,35.855815
1,0,0,0,0,1,1,0,1,0,0,0,0,0,100,0.512,35.085019
1,0,0,0,0,1,1,0,1,0,0,0,0,0,200,0.512,34.880791
1,0,0,0,0,1,1,0,1,0,0,0,0,0,500,0.512,35.196436
1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1.024,44.179461
1,0,0,0,0,1,1,0,1,0,0,0,0,0,10,1.024,41.737267
1,0,0,0,0,1,1,0,1,0,0,0,0,0,50,1.024,35.975025
1,0,0,0,0,1,1,0,1,0,0,0,0,0,100,1.024,35.129176
1,0,0,0,0,1,1,0,1,0,0,0,0,0,200,1.024,35.233108
1,0,0,0,0,1,1,0,1,0,0,0,0,0,500,1.024,34.515311
1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,2.048,44.756701
1,0,0,0,0,1,1,0,1,0,0,0,0,0,10,2.048,40.440342
1,0,0,0,0,1,1,0,1,0,0,0,0,0,50,2.048,35.911107
1,0,0,0,0,1,1,0,1,0,0,0,0,0,100,2.048,35.69245
1,0,0,0,0,1,1,0,1,0,0,0,0,0,200,2.048,34.565629
1,0,0,0,0,1,1,0,1,0,0,0,0,0,500,2.048,35.226898
1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,4.096,44.815039
1,0,0,0,0,1,1,0,1,0,0,0,0,0,10,4.096,39.940579
1,0,0,0,0,1,1,0,1,0,0,0,0,0,50,4.096,36.298137
1,0,0,0,0,1,1,0,1,0,0,0,0,0,100,4.096,35.544945
1,0,0,0,0,1,1,0,1,0,0,0,0,0,200,4.096,34.984406
1,0,0,0,0,1,1,0,1,0,0,0,0,0,500,4.096,35.33982
1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0.256,38.131784
1,0,0,0,0,0,1,0,1,0,0,0,0,1,10,0.256,33.832403
1,0,0,0,0,0,1,0,1,0,0,0,0,1,50,0.256,30.803415
1,0,0,0,0,0,1,0,1,0,0,0,0,1,100,0.256,30.843497
1,0,0,0,0,0,1,0,1,0,0,0,0,1,200,0.256,29.935303
1,0,0,0,0,0,1,0,1,0,0,0,0,1,500,0.256,30.125266
1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0.512,37.47312
1,0,0,0,0,0,1,0,1,0,0,0,0,1,10,0.512,34.023292
1,0,0,0,0,0,1,0,1,0,0,0,0,1,50,0.512,30.660971
1,0,0,0,0,0,1,0,1,0,0,0,0,1,100,0.512,30.636788
1,0,0,0,0,0,1,0,1,0,0,0,0,1,200,0.512,30.202331
1,0,0,0,0,0,1,0,1,0,0,0,0,1,500,0.512,30.722653
1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1.024,37.461086
1,0,0,0,0,0,1,0,1,0,0,0,0,1,10,1.024,34.232405
1,0,0,0,0,0,1,0,1,0,0,0,0,1,50,1.024,31.219208
1,0,0,0,0,0,1,0,1,0,0,0,0,1,100,1.024,31.09196
1,0,0,0,0,0,1,0,1,0,0,0,0,1,200,1.024,30.532568
1,0,0,0,0,0,1,0,1,0,0,0,0,1,500,1.024,30.424542
1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2.048,37.780373
1,0,0,0,0,0,1,0,1,0,0,0,0,1,10,2.048,34.023622
1,0,0,0,0,0,1,0,1,0,0,0,0,1,50,2.048,31.496627
1,0,0,0,0,0,1,0,1,0,0,0,0,1,100,2.048,30.840031
1,0,0,0,0,0,1,0,1,0,0,0,0,1,200,2.048,31.123174
1,0,0,0,0,0,1,0,1,0,0,0,0,1,500,2.048,30.059628
1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,4.096,37.423618
1,0,0,0,0,0,1,0,1,0,0,0,0,1,10,4.096,34.456479
1,0,0,0,0,0,1,0,1,0,0,0,0,1,50,4.096,30.773924
1,0,0,0,0,0,1,0,1,0,0,0,0,1,100,4.096,30.731512
1,0,0,0,0,0,1,0,1,0,0,0,0,1,200,4.096,29.024515
1,0,0,0,0,0,1,0,1,0,0,0,0,1,500,4.096,28.636536
1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0.256,43.698583
1,0,0,0,0,1,1,0,1,0,0,0,0,1,10,0.256,40.062798
1,0,0,0,0,1,1,0,1,0,0,0,0,1,50,0.256,35.401515
1,0,0,0,0,1,1,0,1,0,0,0,0,1,100,0.256,35.315889
1,0,0,0,0,1,1,0,1,0,0,0,0,1,200,0.256,33.279984
1,0,0,0,0,1,1,0,1,0,0,0,0,1,500,0.256,34.033838
1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0.512,44.445571
1,0,0,0,0,1,1,0,1,0,0,0,0,1,10,0.512,39.640872
1,0,0,0,0,1,1,0,1,0,0,0,0,1,50,0.512,35.180765
1,0,0,0,0,1,1,0,1,0,0,0,0,1,100,0.512,35.69892
1,0,0,0,0,1,1,0,1,0,0,0,0,1,200,0.512,33.281503
1,0,0,0,0,1,1,0,1,0,0,0,0,1,500,0.512,34.686243
1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1.024,44.375156
1,0,0,0,0,1,1,0,1,0,0,0,0,1,10,1.024,38.928188
1,0,0,0,0,1,1,0,1,0,0,0,0,1,50,1.024,36.112821
1,0,0,0,0,1,1,0,1,0,0,0,0,1,100,1.024,35.065899
1,0,0,0,0,1,1,0,1,0,0,0,0,1,200,1.024,34.75269
