Spouts,Max_spout,Topology_level,Netty_min_wait,Message_size,Bolts,Throughput-
3.0,10.0,3.0,1000.0,100.0,1.0,40020.0
3.0,10.0,3.0,1000.0,100.0,2.0,45534.0
3.0,10.0,3.0,1000.0,100.0,3.0,48340.0
3.0,10.0,3.0,1000.0,100.0,6.0,50916.0
3.0,10.0,3.0,1000.0,1000.0,1.0,35896.0
3.0,10.0,3.0,1000.0,1000.0,2.0,41652.0
3.0,10.0,3.0,1000.0,1000.0,3.0,45314.0
3.0,10.0,3.0,1000.0,1000.0,6.0,48855.0
3.0,10.0,3.0,1000.0,10000.0,1.0,22709.0
3.0,10.0,3.0,1000.0,10000.0,2.0,32302.0
3.0,10.0,3.0,1000.0,10000.0,3.0,37048.0
3.0,10.0,3.0,1000.0,10000.0,6.0,39239.0
3.0,10.0,3.0,1000.0,100000.0,1.0,3396.4
3.0,10.0,3.0,1000.0,100000.0,2.0,5398.7
3.0,10.0,3.0,1000.0,100000.0,3.0,7528.0
3.0,10.0,3.0,1000.0,100000.0,6.0,7519.6
3.0,10.0,3.0,1000.0,1000000.0,1.0,354.44
3.0,10.0,3.0,1000.0,1000000.0,2.0,555.11
3.0,10.0,3.0,1000.0,1000000.0,3.0,778.65
3.0,10.0,3.0,1000.0,1000000.0,6.0,748.94
3.0,10.0,4.0,10.0,10.0,1.0,36531.0
3.0,10.0,4.0,10.0,10.0,2.0,39497.0
3.0,10.0,4.0,10.0,10.0,3.0,42613.0
3.0,10.0,4.0,10.0,10.0,6.0,41096.0
3.0,10.0,4.0,10.0,100.0,1.0,34939.0
3.0,10.0,4.0,10.0,100.0,2.0,38241.0
3.0,10.0,4.0,10.0,100.0,3.0,41816.0
3.0,10.0,4.0,10.0,100.0,6.0,41583.0
3.0,10.0,4.0,10.0,1000.0,1.0,32090.0
3.0,10.0,4.0,10.0,1000.0,2.0,36163.0
3.0,10.0,4.0,10.0,1000.0,3.0,39947.0
3.0,10.0,4.0,10.0,1000.0,6.0,39058.0
3.0,10.0,4.0,10.0,10000.0,1.0,20317.0
3.0,10.0,4.0,10.0,10000.0,2.0,26221.0
3.0,10.0,4.0,10.0,10000.0,3.0,28750.0
3.0,10.0,4.0,10.0,10000.0,6.0,29488.0
3.0,10.0,4.0,10.0,100000.0,1.0,2634.9
3.0,10.0,4.0,10.0,100000.0,2.0,3740.3
3.0,10.0,4.0,10.0,100000.0,3.0,5137.1
3.0,10.0,4.0,10.0,100000.0,6.0,5034.7
3.0,10.0,4.0,10.0,1000000.0,1.0,286.53
3.0,10.0,4.0,10.0,1000000.0,2.0,376.83
3.0,10.0,4.0,10.0,1000000.0,3.0,500.59
3.0,10.0,4.0,10.0,1000000.0,6.0,479.06
3.0,10.0,4.0,100.0,10.0,1.0,36130.0
3.0,10.0,4.0,100.0,10.0,2.0,38661.0
3.0,10.0,4.0,100.0,10.0,3.0,42598.0
3.0,10.0,4.0,100.0,10.0,6.0,41894.0
3.0,10.0,4.0,100.0,100.0,1.0,35633.0
3.0,10.0,4.0,100.0,100.0,2.0,38248.0
3.0,10.0,4.0,100.0,100.0,3.0,42400.0
3.0,10.0,4.0,100.0,100.0,6.0,41271.0
3.0,10.0,4.0,100.0,1000.0,1.0,33521.0
3.0,10.0,4.0,100.0,1000.0,2.0,36277.0
3.0,10.0,4.0,100.0,1000.0,3.0,39375.0
3.0,10.0,4.0,100.0,1000.0,6.0,38936.0
3.0,10.0,4.0,100.0,10000.0,1.0,20305.0
3.0,10.0,4.0,100.0,10000.0,2.0,25570.0
3.0,10.0,4.0,100.0,10000.0,3.0,28719.0
3.0,10.0,4.0,100.0,10000.0,6.0,29049.0
3.0,10.0,4.0,100.0,100000.0,1.0,2673.4
3.0,10.0,4.0,100.0,100000.0,2.0,3695.7
3.0,10.0,4.0,100.0,100000.0,3.0,5077.9
3.0,10.0,4.0,100.0,100000.0,6.0,5119.8
3.0,10.0,4.0,100.0,1000000.0,1.0,266.22
3.0,10.0,4.0,100.0,1000000.0,2.0,358.06
3.0,10.0,4.0,100.0,1000000.0,3.0,478.0
3.0,10.0,4.0,100.0,1000000.0,6.0,491.83
3.0,10.0,4.0,1000.0,10.0,1.0,36145.0
3.0,10.0,4.0,1000.0,10.0,2.0,38076.0
3.0,10.0,4.0,1000.0,10.0,3.0,42529.0
3.0,10.0,4.0,1000.0,10.0,6.0,40922.0
3.0,10.0,4.0,1000.0,100.0,1.0,35065.0
3.0,10.0,4.0,1000.0,100.0,2.0,38512.0
3.0,10.0,4.0,1000.0,100.0,3.0,42080.0
3.0,10.0,4.0,1000.0,100.0,6.0,40746.0
3.0,10.0,4.0,1000.0,1000.0,1.0,31672.0
3.0,10.0,4.0,1000.0,1000.0,2.0,35979.0
3.0,10.0,4.0,1000.0,1000.0,3.0,39088.0
3.0,10.0,4.0,1000.0,1000.0,6.0,39350.0
3.0,10.0,4.0,1000.0,10000.0,1.0,20127.0
3.0,10.0,4.0,1000.0,10000.0,2.0,26354.0
3.0,10.0,4.0,1000.0,10000.0,3.0,28805.0
3.0,10.0,4.0,1000.0,10000.0,6.0,29629.0
3.0,10.0,4.0,1000.0,100000.0,1.0,2717.2
3.0,10.0,4.0,1000.0,100000.0,2.0,3709.1
3.0,10.0,4.0,1000.0,100000.0,3.0,5053.2
3.0,10.0,4.0,1000.0,100000.0,6.0,5106.4
3.0,10.0,4.0,1000.0,1000000.0,1.0,262.44
3.0,10.0,4.0,1000.0,1000000.0,2.0,358.11
3.0,10.0,4.0,1000.0,1000000.0,3.0,529.44
3.0,10.0,4.0,1000.0,1000000.0,6.0,507.06
3.0,10.0,5.0,10.0,10.0,1.0,27584.0
3.0,10.0,5.0,10.0,10.0,2.0,30784.0
3.0,10.0,5.0,10.0,10.0,3.0,34750.0
3.0,10.0,5.0,10.0,10.0,6.0,34473.0
3.0,10.0,5.0,10.0,100.0,1.0,26804.0
3.0,10.0,5.0,10.0,100.0,2.0,32518.0
3.0,10.0,5.0,10.0,100.0,3.0,34304.0
3.0,10.0,5.0,10.0,100.0,6.0,33755.0
3.0,10.0,5.0,10.0,1000.0,1.0,23890.0
3.0,10.0,5.0,10.0,1000.0,2.0,30022.0
3.0,10.0,5.0,10.0,1000.0,3.0,32533.0
3.0,10.0,5.0,10.0,1000.0,6.0,31607.0
3.0,10.0,5.0,10.0,10000.0,1.0,15445.0
3.0,10.0,5.0,10.0,10000.0,2.0,20846.0
3.0,10.0,5.0,10.0,10000.0,3.0,23266.0
3.0,10.0,5.0,10.0,10000.0,6.0,23234.0
3.0,10.0,5.0,10.0,100000.0,1.0,2126.4
3.0,10.0,5.0,10.0,100000.0,2.0,3199.9
3.0,10.0,5.0,10.0,100000.0,3.0,3848.7
3.0,10.0,5.0,10.0,100000.0,6.0,3669.9
3.0,10.0,5.0,10.0,1000000.0,1.0,228.33
3.0,10.0,5.0,10.0,1000000.0,2.0,311.67
3.0,10.0,5.0,10.0,1000000.0,3.0,378.18
3.0,10.0,5.0,10.0,1000000.0,6.0,383.39
3.0,10.0,5.0,100.0,10.0,1.0,26958.0
3.0,10.0,5.0,100.0,10.0,2.0,31767.0
3.0,10.0,5.0,100.0,10.0,3.0,34917.0
3.0,10.0,5.0,100.0,10.0,6.0,33953.0
3.0,10.0,5.0,100.0,100.0,1.0,25784.0
3.0,10.0,5.0,100.0,100.0,2.0,31026.0
3.0,10.0,5.0,100.0,100.0,3.0,35252.0
3.0,10.0,5.0,100.0,100.0,6.0,33973.0
3.0,10.0,5.0,100.0,1000.0,1.0,23393.0
3.0,10.0,5.0,100.0,1000.0,2.0,29738.0
3.0,10.0,5.0,100.0,1000.0,3.0,33125.0
3.0,10.0,5.0,100.0,1000.0,6.0,32123.0
3.0,10.0,5.0,100.0,10000.0,1.0,15220.0
3.0,10.0,5.0,100.0,10000.0,2.0,20814.0
3.0,10.0,5.0,100.0,10000.0,3.0,23985.0
3.0,10.0,5.0,100.0,10000.0,6.0,23748.0
3.0,10.0,5.0,100.0,100000.0,1.0,2105.8
3.0,10.0,5.0,100.0,100000.0,2.0,3202.7
3.0,10.0,5.0,100.0,100000.0,3.0,3831.5
3.0,10.0,5.0,100.0,100000.0,6.0,3750.1
3.0,10.0,5.0,100.0,1000000.0,1.0,201.83
3.0,10.0,5.0,100.0,1000000.0,2.0,338.47
3.0,10.0,5.0,100.0,1000000.0,3.0,370.33
3.0,10.0,5.0,100.0,1000000.0,6.0,374.28
3.0,10.0,5.0,1000.0,10.0,1.0,26170.0
3.0,10.0,5.0,1000.0,10.0,2.0,32095.0
3.0,10.0,5.0,1000.0,10.0,3.0,34619.0
3.0,10.0,5.0,1000.0,10.0,6.0,33804.0
3.0,10.0,5.0,1000.0,100.0,1.0,25668.0
3.0,10.0,5.0,1000.0,100.0,2.0,31645.0
3.0,10.0,5.0,1000.0,100.0,3.0,34879.0
3.0,10.0,5.0,1000.0,100.0,6.0,33364.0
3.0,10.0,5.0,1000.0,1000.0,1.0,24349.0
3.0,10.0,5.0,1000.0,1000.0,2.0,29558.0
3.0,10.0,5.0,1000.0,1000.0,3.0,33094.0
3.0,10.0,5.0,1000.0,1000.0,6.0,31329.0
3.0,10.0,5.0,1000.0,10000.0,1.0,15814.0
3.0,10.0,5.0,1000.0,10000.0,2.0,20708.0
3.0,10.0,5.0,1000.0,10000.0,3.0,23450.0
3.0,10.0,5.0,1000.0,10000.0,6.0,23397.0
3.0,10.0,5.0,1000.0,100000.0,1.0,2052.1
3.0,10.0,5.0,1000.0,100000.0,2.0,3148.4
3.0,10.0,5.0,1000.0,100000.0,3.0,3787.0
3.0,10.0,5.0,1000.0,100000.0,6.0,3772.7
3.0,10.0,5.0,1000.0,1000000.0,1.0,203.83
3.0,10.0,5.0,1000.0,1000000.0,2.0,332.65
3.0,10.0,5.0,1000.0,1000000.0,3.0,364.06
3.0,10.0,5.0,1000.0,1000000.0,6.0,374.67
3.0,100.0,2.0,10.0,10.0,1.0,59796.0
3.0,100.0,2.0,10.0,10.0,2.0,63783.0
3.0,100.0,2.0,10.0,10.0,3.0,82122.0
3.0,100.0,2.0,10.0,10.0,6.0,81670.0
3.0,100.0,2.0,10.0,100.0,1.0,54254.0
3.0,100.0,2.0,10.0,100.0,2.0,64694.0
3.0,100.0,2.0,10.0,100.0,3.0,81876.0
3.0,100.0,2.0,10.0,100.0,6.0,79979.0
3.0,100.0,2.0,10.0,1000.0,1.0,50839.0
3.0,100.0,2.0,10.0,1000.0,2.0,60814.0
3.0,100.0,2.0,10.0,1000.0,3.0,79042.0
3.0,100.0,2.0,10.0,1000.0,6.0,78825.0
3.0,100.0,2.0,10.0,10000.0,1.0,29472.0
3.0,100.0,2.0,10.0,10000.0,2.0,47251.0
3.0,100.0,2.0,10.0,10000.0,3.0,60863.0
3.0,100.0,2.0,10.0,10000.0,6.0,69679.0
3.0,100.0,2.0,10.0,100000.0,1.0,6314.2
3.0,100.0,2.0,10.0,100000.0,2.0,6469.3
3.0,100.0,2.0,10.0,100000.0,3.0,175.5
3.0,100.0,2.0,10.0,100000.0,6.0,15141.0
3.0,100.0,2.0,10.0,1000000.0,1.0,664.06
3.0,100.0,2.0,10.0,1000000.0,2.0,1011.9
3.0,100.0,2.0,10.0,1000000.0,3.0,1523.9
3.0,100.0,2.0,10.0,1000000.0,6.0,1490.0
3.0,100.0,2.0,100.0,10.0,1.0,56862.0
3.0,100.0,2.0,100.0,10.0,2.0,65911.0
3.0,100.0,2.0,100.0,10.0,3.0,79508.0
3.0,100.0,2.0,100.0,10.0,6.0,82117.0
3.0,100.0,2.0,100.0,100.0,1.0,58059.0
3.0,100.0,2.0,100.0,100.0,2.0,65994.0
3.0,100.0,2.0,100.0,100.0,3.0,80511.0
3.0,100.0,2.0,100.0,100.0,6.0,81175.0
3.0,100.0,2.0,100.0,1000.0,1.0,51975.0
3.0,100.0,2.0,100.0,1000.0,2.0,61330.0
3.0,100.0,2.0,100.0,1000.0,3.0,79004.0
3.0,100.0,2.0,100.0,1000.0,6.0,78046.0
3.0,100.0,2.0,100.0,10000.0,1.0,29418.0
3.0,100.0,2.0,100.0,10000.0,2.0,47044.0
3.0,100.0,2.0,100.0,10000.0,3.0,60851.0
3.0,100.0,2.0,100.0,10000.0,6.0,70936.0
3.0,100.0,2.0,100.0,100000.0,1.0,6069.8
3.0,100.0,2.0,100.0,100000.0,2.0,9857.9
3.0,100.0,2.0,100.0,100000.0,3.0,15325.0
3.0,100.0,2.0,100.0,100000.0,6.0,15186.0
3.0,100.0,2.0,100.0,1000000.0,1.0,622.61
3.0,100.0,2.0,100.0,1000000.0,2.0,990.0
3.0,100.0,2.0,100.0,1000000.0,3.0,1512.2
3.0,100.0,2.0,100.0,1000000.0,6.0,1515.6
3.0,100.0,2.0,1000.0,10.0,1.0,56759.0
3.0,100.0,2.0,1000.0,10.0,2.0,65437.0
3.0,100.0,2.0,1000.0,10.0,3.0,80179.0
3.0,100.0,2.0,1000.0,10.0,6.0,80106.0
3.0,100.0,2.0,1000.0,100.0,1.0,56302.0
3.0,100.0,2.0,1000.0,100.0,2.0,64198.0
3.0,100.0,2.0,1000.0,100.0,3.0,80081.0
3.0,100.0,2.0,1000.0,100.0,6.0,80024.0
3.0,100.0,2.0,1000.0,1000.0,1.0,52286.0
3.0,100.0,2.0,1000.0,1000.0,2.0,61909.0
3.0,100.0,2.0,1000.0,1000.0,3.0,77980.0
3.0,100.0,2.0,1000.0,1000.0,6.0,77694.0
3.0,100.0,2.0,1000.0,10000.0,1.0,29820.0
3.0,100.0,2.0,1000.0,10000.0,2.0,47370.0
3.0,100.0,2.0,1000.0,10000.0,3.0,61585.0
3.0,100.0,2.0,1000.0,10000.0,6.0,69486.0
3.0,100.0,2.0,1000.0,100000.0,1.0,6104.5
3.0,100.0,2.0,1000.0,100000.0,2.0,9861.1
3.0,100.0,2.0,1000.0,100000.0,3.0,15350.0
3.0,100.0,2.0,1000.0,100000.0,6.0,15398.0
3.0,100.0,2.0,1000.0,1000000.0,1.0,610.22
3.0,100.0,2.0,1000.0,1000000.0,2.0,1047.8
3.0,100.0,2.0,1000.0,1000000.0,3.0,1498.4
3.0,100.0,2.0,1000.0,1000000.0,6.0,1521.7
3.0,100.0,3.0,10.0,10.0,1.0,46412.0
3.0,100.0,3.0,10.0,10.0,2.0,57260.0
3.0,100.0,3.0,10.0,10.0,3.0,57709.0
3.0,100.0,3.0,10.0,10.0,6.0,61018.0
3.0,100.0,3.0,10.0,100.0,1.0,44695.0
3.0,100.0,3.0,10.0,100.0,2.0,55701.0
3.0,100.0,3.0,10.0,100.0,3.0,56813.0
3.0,100.0,3.0,10.0,100.0,6.0,60499.0
3.0,100.0,3.0,10.0,1000.0,1.0,38668.0
3.0,100.0,3.0,10.0,1000.0,2.0,53484.0
3.0,100.0,3.0,10.0,1000.0,3.0,55551.0
3.0,100.0,3.0,10.0,1000.0,6.0,57255.0
3.0,100.0,3.0,10.0,10000.0,1.0,23492.0
3.0,100.0,3.0,10.0,10000.0,2.0,34775.0
3.0,100.0,3.0,10.0,10000.0,3.0,46384.0
3.0,100.0,3.0,10.0,10000.0,6.0,47578.0
3.0,100.0,3.0,10.0,100000.0,1.0,3467.6
3.0,100.0,3.0,10.0,100000.0,2.0,5558.2
3.0,100.0,3.0,10.0,100000.0,3.0,7532.4
3.0,100.0,3.0,10.0,100000.0,6.0,7627.3
3.0,100.0,3.0,10.0,1000000.0,1.0,324.59
3.0,100.0,3.0,10.0,1000000.0,2.0,553.28
3.0,100.0,3.0,10.0,1000000.0,3.0,768.44
3.0,100.0,3.0,10.0,1000000.0,6.0,764.0
3.0,100.0,3.0,100.0,10.0,1.0,45465.0
3.0,100.0,3.0,100.0,10.0,2.0,56497.0
3.0,100.0,3.0,100.0,10.0,3.0,58636.0
3.0,100.0,3.0,100.0,10.0,6.0,59177.0
3.0,100.0,3.0,100.0,100.0,1.0,44764.0
3.0,100.0,3.0,100.0,100.0,2.0,55267.0
3.0,100.0,3.0,100.0,100.0,3.0,57607.0
3.0,100.0,3.0,100.0,100.0,6.0,58884.0
3.0,100.0,3.0,100.0,1000.0,1.0,37378.0
3.0,100.0,3.0,100.0,1000.0,2.0,51206.0
3.0,100.0,3.0,100.0,1000.0,3.0,55716.0
3.0,100.0,3.0,100.0,1000.0,6.0,58013.0
3.0,100.0,3.0,100.0,10000.0,1.0,23337.0
3.0,100.0,3.0,100.0,10000.0,2.0,33182.0
3.0,100.0,3.0,100.0,10000.0,3.0,44763.0
3.0,100.0,3.0,100.0,10000.0,6.0,47516.0
3.0,100.0,3.0,100.0,100000.0,1.0,3401.8
3.0,100.0,3.0,100.0,100000.0,2.0,5702.6
3.0,100.0,3.0,100.0,100000.0,3.0,7676.2
3.0,100.0,3.0,100.0,100000.0,6.0,7575.7
3.0,100.0,3.0,100.0,1000000.0,1.0,328.17
3.0,100.0,3.0,100.0,1000000.0,2.0,594.33
3.0,100.0,3.0,100.0,1000000.0,3.0,772.56
3.0,100.0,3.0,100.0,1000000.0,6.0,758.44
3.0,100.0,3.0,1000.0,10.0,1.0,45740.0
3.0,100.0,3.0,1000.0,10.0,2.0,55433.0
3.0,100.0,3.0,1000.0,10.0,3.0,56192.0
3.0,100.0,3.0,1000.0,10.0,6.0,60017.0
3.0,100.0,3.0,1000.0,100.0,1.0,45364.0
3.0,100.0,3.0,1000.0,100.0,2.0,56236.0
3.0,100.0,3.0,1000.0,100.0,3.0,58085.0
3.0,100.0,3.0,1000.0,100.0,6.0,59622.0
3.0,100.0,3.0,1000.0,1000.0,1.0,39142.0
3.0,100.0,3.0,1000.0,1000.0,2.0,50908.0
3.0,100.0,3.0,1000.0,1000.0,3.0,54698.0
3.0,100.0,3.0,1000.0,1000.0,6.0,56504.0
3.0,100.0,3.0,1000.0,10000.0,1.0,23232.0
3.0,100.0,3.0,1000.0,10000.0,2.0,34117.0
3.0,100.0,3.0,1000.0,10000.0,3.0,46317.0
3.0,100.0,3.0,1000.0,10000.0,6.0,49179.0
3.0,100.0,3.0,1000.0,100000.0,1.0,3402.2
3.0,100.0,3.0,1000.0,100000.0,2.0,5531.2
3.0,100.0,3.0,1000.0,100000.0,3.0,7595.4
3.0,100.0,3.0,1000.0,100000.0,6.0,7601.8
3.0,100.0,3.0,1000.0,1000000.0,1.0,370.33
3.0,100.0,3.0,1000.0,1000000.0,2.0,531.5
3.0,100.0,3.0,1000.0,1000000.0,3.0,762.47
3.0,100.0,3.0,1000.0,1000000.0,6.0,762.28
3.0,100.0,4.0,10.0,10.0,1.0,43134.0
3.0,100.0,4.0,10.0,10.0,2.0,48611.0
3.0,100.0,4.0,10.0,10.0,3.0,49037.0
3.0,100.0,4.0,10.0,10.0,6.0,46807.0
3.0,100.0,4.0,10.0,100.0,1.0,41932.0
3.0,100.0,4.0,10.0,100.0,2.0,48988.0
3.0,100.0,4.0,10.0,100.0,3.0,47870.0
3.0,100.0,4.0,10.0,100.0,6.0,47638.0
3.0,100.0,4.0,10.0,1000.0,1.0,37790.0
3.0,100.0,4.0,10.0,1000.0,2.0,45901.0
3.0,100.0,4.0,10.0,1000.0,3.0,46242.0
3.0,100.0,4.0,10.0,1000.0,6.0,45860.0
3.0,100.0,4.0,10.0,10000.0,1.0,22056.0
3.0,100.0,4.0,10.0,10000.0,2.0,27919.0
3.0,100.0,4.0,10.0,10000.0,3.0,35851.0
3.0,100.0,4.0,10.0,10000.0,6.0,36825.0
3.0,100.0,4.0,10.0,100000.0,1.0,2637.9
3.0,100.0,4.0,10.0,100000.0,2.0,3718.6
3.0,100.0,4.0,10.0,100000.0,3.0,4975.8
3.0,100.0,4.0,10.0,100000.0,6.0,5101.7
3.0,100.0,4.0,10.0,1000000.0,1.0,262.83
3.0,100.0,4.0,10.0,1000000.0,2.0,376.83
3.0,100.0,4.0,10.0,1000000.0,3.0,527.89
3.0,100.0,4.0,10.0,1000000.0,6.0,512.94
3.0,100.0,4.0,100.0,10.0,1.0,42840.0
3.0,100.0,4.0,100.0,10.0,2.0,48380.0
3.0,100.0,4.0,100.0,10.0,3.0,50544.0
3.0,100.0,4.0,100.0,10.0,6.0,48591.0
3.0,100.0,4.0,100.0,100.0,1.0,41985.0
3.0,100.0,4.0,100.0,100.0,2.0,49075.0
3.0,100.0,4.0,100.0,100.0,3.0,48860.0
3.0,100.0,4.0,100.0,100.0,6.0,47948.0
3.0,100.0,4.0,100.0,1000.0,1.0,36833.0
3.0,100.0,4.0,100.0,1000.0,2.0,45432.0
3.0,100.0,4.0,100.0,1000.0,3.0,46289.0
3.0,100.0,4.0,100.0,1000.0,6.0,46593.0
3.0,100.0,4.0,100.0,10000.0,1.0,21620.0
3.0,100.0,4.0,100.0,10000.0,2.0,27638.0
3.0,100.0,4.0,100.0,10000.0,3.0,35527.0
3.0,100.0,4.0,100.0,10000.0,6.0,35957.0
3.0,100.0,4.0,100.0,100000.0,1.0,2668.8
3.0,100.0,4.0,100.0,100000.0,2.0,3590.9
3.0,100.0,4.0,100.0,100000.0,3.0,5246.1
3.0,100.0,4.0,100.0,100000.0,6.0,5112.6
3.0,100.0,4.0,100.0,1000000.0,1.0,287.28
3.0,100.0,4.0,100.0,1000000.0,2.0,379.17
3.0,100.0,4.0,100.0,1000000.0,3.0,503.88
3.0,100.0,4.0,100.0,1000000.0,6.0,530.22
3.0,100.0,4.0,1000.0,10.0,1.0,43726.0
3.0,100.0,4.0,1000.0,10.0,2.0,48980.0
3.0,100.0,4.0,1000.0,10.0,3.0,49575.0
3.0,100.0,4.0,1000.0,10.0,6.0,47827.0
3.0,100.0,4.0,1000.0,100.0,1.0,41998.0
3.0,100.0,4.0,1000.0,100.0,2.0,47847.0
3.0,100.0,4.0,1000.0,100.0,3.0,48439.0
3.0,100.0,4.0,1000.0,100.0,6.0,47713.0
3.0,100.0,4.0,1000.0,1000.0,1.0,37617.0
3.0,100.0,4.0,1000.0,1000.0,2.0,45377.0
3.0,100.0,4.0,1000.0,1000.0,3.0,46472.0
3.0,100.0,4.0,1000.0,1000.0,6.0,45372.0
3.0,100.0,4.0,1000.0,10000.0,1.0,22509.0
3.0,100.0,4.0,1000.0,10000.0,2.0,28361.0
3.0,100.0,4.0,1000.0,10000.0,3.0,33899.0
3.0,100.0,4.0,1000.0,10000.0,6.0,36985.0
3.0,100.0,4.0,1000.0,100000.0,1.0,2665.8
3.0,100.0,4.0,1000.0,100000.0,2.0,3652.7
3.0,100.0,4.0,1000.0,100000.0,3.0,5000.6
3.0,100.0,4.0,1000.0,100000.0,6.0,5067.9
3.0,100.0,4.0,1000.0,1000000.0,1.0,274.82
3.0,100.0,4.0,1000.0,1000000.0,2.0,368.28
3.0,100.0,4.0,1000.0,1000000.0,3.0,510.17
3.0,100.0,4.0,1000.0,1000000.0,6.0,514.53
3.0,100.0,5.0,10.0,10.0,1.0,30376.0
3.0,100.0,5.0,10.0,10.0,2.0,41305.0
3.0,100.0,5.0,10.0,10.0,3.0,42406.0
3.0,100.0,5.0,10.0,10.0,6.0,41732.0
3.0,100.0,5.0,10.0,100.0,1.0,31411.0
3.0,100.0,5.0,10.0,100.0,2.0,41068.0
3.0,100.0,5.0,10.0,100.0,3.0,42427.0
3.0,100.0,5.0,10.0,100.0,6.0,41358.0
3.0,100.0,5.0,10.0,1000.0,1.0,26913.0
3.0,100.0,5.0,10.0,1000.0,2.0,37524.0
3.0,100.0,5.0,10.0,1000.0,3.0,40951.0
3.0,100.0,5.0,10.0,1000.0,6.0,39370.0
3.0,100.0,5.0,10.0,10000.0,1.0,16385.0
3.0,100.0,5.0,10.0,10000.0,2.0,23756.0
3.0,100.0,5.0,10.0,10000.0,3.0,28342.0
3.0,100.0,5.0,10.0,10000.0,6.0,29369.0
3.0,100.0,5.0,10.0,100000.0,1.0,2141.7
3.0,100.0,5.0,10.0,100000.0,2.0,3148.4
3.0,100.0,5.0,10.0,100000.0,3.0,3795.8
3.0,100.0,5.0,10.0,100000.0,6.0,3837.4
3.0,100.0,5.0,10.0,1000000.0,1.0,192.06
3.0,100.0,5.0,10.0,1000000.0,2.0,290.44
3.0,100.0,5.0,10.0,1000000.0,3.0,381.94
3.0,100.0,5.0,10.0,1000000.0,6.0,365.83
3.0,100.0,5.0,100.0,10.0,1.0,29561.0
3.0,100.0,5.0,100.0,10.0,2.0,40763.0
3.0,100.0,5.0,100.0,10.0,3.0,42479.0
3.0,100.0,5.0,100.0,10.0,6.0,41910.0
3.0,100.0,5.0,100.0,100.0,1.0,30262.0
3.0,100.0,5.0,100.0,100.0,2.0,41366.0
3.0,100.0,5.0,100.0,100.0,3.0,42171.0
3.0,100.0,5.0,100.0,100.0,6.0,40847.0
3.0,100.0,5.0,100.0,1000.0,1.0,27045.0
3.0,100.0,5.0,100.0,1000.0,2.0,38132.0
3.0,100.0,5.0,100.0,1000.0,3.0,39397.0
3.0,100.0,5.0,100.0,1000.0,6.0,39818.0
3.0,100.0,5.0,100.0,10000.0,1.0,16492.0
3.0,100.0,5.0,100.0,10000.0,2.0,23144.0
3.0,100.0,5.0,100.0,10000.0,3.0,27751.0
3.0,100.0,5.0,100.0,10000.0,6.0,29770.0
3.0,100.0,5.0,100.0,100000.0,1.0,2079.2
3.0,100.0,5.0,100.0,100000.0,2.0,3198.8
3.0,100.0,5.0,100.0,100000.0,3.0,3720.0
3.0,100.0,5.0,100.0,100000.0,6.0,3858.7
3.0,100.0,5.0,100.0,1000000.0,1.0,217.06
3.0,100.0,5.0,100.0,1000000.0,2.0,310.56
3.0,100.0,5.0,100.0,1000000.0,3.0,380.41
3.0,100.0,5.0,100.0,1000000.0,6.0,371.89
3.0,100.0,5.0,1000.0,10.0,1.0,30232.0
3.0,100.0,5.0,1000.0,10.0,2.0,41965.0
3.0,100.0,5.0,1000.0,10.0,3.0,42176.0
3.0,100.0,5.0,1000.0,10.0,6.0,41504.0
3.0,100.0,5.0,1000.0,100.0,1.0,28517.0
3.0,100.0,5.0,1000.0,100.0,2.0,40722.0
3.0,100.0,5.0,1000.0,100.0,3.0,41995.0
3.0,100.0,5.0,1000.0,100.0,6.0,41939.0
3.0,100.0,5.0,1000.0,1000.0,1.0,26301.0
3.0,100.0,5.0,1000.0,1000.0,2.0,39249.0
3.0,100.0,5.0,1000.0,1000.0,3.0,40384.0
3.0,100.0,5.0,1000.0,1000.0,6.0,38904.0
3.0,100.0,5.0,1000.0,10000.0,1.0,16641.0
3.0,100.0,5.0,1000.0,10000.0,2.0,20390.0
3.0,100.0,5.0,1000.0,10000.0,3.0,28468.0
3.0,100.0,5.0,1000.0,10000.0,6.0,29399.0
3.0,100.0,5.0,1000.0,100000.0,1.0,2070.6
3.0,100.0,5.0,1000.0,100000.0,2.0,3110.9
3.0,100.0,5.0,1000.0,100000.0,3.0,3784.8
3.0,100.0,5.0,1000.0,100000.0,6.0,3726.6
3.0,100.0,5.0,1000.0,1000000.0,1.0,200.5
3.0,100.0,5.0,1000.0,1000000.0,2.0,306.41
3.0,100.0,5.0,1000.0,1000000.0,3.0,363.0
3.0,100.0,5.0,1000.0,1000000.0,6.0,351.94
3.0,1000.0,2.0,10.0,10.0,1.0,47697.0
3.0,1000.0,2.0,10.0,10.0,2.0,78445.0
3.0,1000.0,2.0,10.0,10.0,3.0,97133.0
3.0,1000.0,2.0,10.0,10.0,6.0,99900.0
3.0,1000.0,2.0,10.0,100.0,1.0,49506.0
3.0,1000.0,2.0,10.0,100.0,2.0,76155.0
3.0,1000.0,2.0,10.0,100.0,3.0,95856.0
3.0,1000.0,2.0,10.0,100.0,6.0,98656.0
3.0,1000.0,2.0,10.0,1000.0,1.0,41929.0
3.0,1000.0,2.0,10.0,1000.0,2.0,72976.0
3.0,1000.0,2.0,10.0,1000.0,3.0,94898.0
3.0,1000.0,2.0,10.0,1000.0,6.0,97853.0
